Date,Chicken_ID,Farm_Name,Lat,Lon,Breed,Age_Days,Weight_Kg,Eggs_Laid,Barn_Temp_C
2026-06-17,KIP-0428,Geel Pluimvee,51.16,4.99,Sussex,270,2.55,0,22.0
2026-06-17,KIP-0429,Geel Pluimvee,51.16,4.99,Rhode Island Red,258,2.71,2,22.0
2026-06-17,KIP-0430,Hasselt Kip,50.93,5.33,Rhode Island Red,302,2.8,0,22.0
2026-06-17,KIP-0431,Hasselt Kip,50.93,5.33,Rhode Island Red,161,2.59,0,22.0
2026-06-17,KIP-0432,Hasselt Kip,50.93,5.33,Leghorn,155,2.28,0,22.0
2026-06-17,KIP-0433,Hasselt Kip,50.93,5.33,Sussex,302,2.56,2,22.0
2026-06-17,KIP-0434,Hasselt Kip,50.93,5.33,Sussex,240,2.87,0,22.0
2026-06-17,KIP-0435,Hasselt Kip,50.93,5.33,Sussex,164,2.45,0,22.0
2026-06-17,KIP-0436,Geel Pluimvee,51.16,4.99,Rhode Island Red,234,2.45,1,22.0
2026-06-17,KIP-0437,Hasselt Kip,50.93,5.33,Leghorn,126,2.54,0,22.0
2026-06-17,KIP-0438,Hasselt Kip,50.93,5.33,Rhode Island Red,159,2.57,2,22.0
2026-06-17,KIP-0439,Lommel Hoeve,51.23,5.31,Rhode Island Red,274,2.63,2,22.0
2026-06-17,KIP-0440,Geel Pluimvee,51.16,4.99,Sussex,159,2.72,0,22.0
2026-06-17,KIP-0441,Geel Pluimvee,51.16,4.99,Rhode Island Red,231,2.51,0,22.0
2026-06-17,KIP-0442,Geel Pluimvee,51.16,4.99,Sussex,183,2.44,0,22.0
2026-06-17,KIP-0443,Hasselt Kip,50.93,5.33,Leghorn,318,2.7,0,22.0
2026-06-17,KIP-0444,Hasselt Kip,50.93,5.33,Sussex,177,2.21,0,22.0
2026-06-17,KIP-0445,Hasselt Kip,50.93,5.33,Leghorn,149,2.63,1,22.0
2026-06-17,KIP-0446,Lommel Hoeve,51.23,5.31,Sussex,136,2.67,1,22.0
2026-06-17,KIP-0447,Hasselt Kip,50.93,5.33,Rhode Island Red,142,2.32,0,22.0
2026-06-17,KIP-0448,Lommel Hoeve,51.23,5.31,Rhode Island Red,150,2.66,0,22.0
2026-06-17,KIP-0449,Geel Pluimvee,51.16,4.99,Leghorn,133,2.63,1,22.0
2026-06-17,KIP-0450,Hasselt Kip,50.93,5.33,Leghorn,187,2.37,0,22.0
2026-06-17,KIP-0451,Lommel Hoeve,51.23,5.31,Leghorn,177,2.86,1,22.0
2026-06-17,KIP-0452,Lommel Hoeve,51.23,5.31,Sussex,309,2.47,0,22.0
2026-06-17,KIP-0453,Hasselt Kip,50.93,5.33,Sussex,300,2.46,1,22.0
2026-06-17,KIP-0454,Geel Pluimvee,51.16,4.99,Leghorn,194,2.43,1,22.0
2026-06-17,KIP-0455,Geel Pluimvee,51.16,4.99,Rhode Island Red,320,2.2,0,22.0
2026-06-17,KIP-0456,Geel Pluimvee,51.16,4.99,Sussex,314,2.67,0,22.0
2026-06-17,KIP-0457,Lommel Hoeve,51.23,5.31,Sussex,241,2.33,1,22.0
2026-06-17,KIP-0458,Lommel Hoeve,51.23,5.31,Sussex,313,2.79,1,22.0
2026-06-17,KIP-0459,Lommel Hoeve,51.23,5.31,Leghorn,183,2.7,0,22.0
2026-06-17,KIP-0460,Lommel Hoeve,51.23,5.31,Leghorn,309,2.23,2,22.0
2026-06-17,KIP-0461,Geel Pluimvee,51.16,4.99,Leghorn,305,2.33,1,22.0
2026-06-17,KIP-0462,Hasselt Kip,50.93,5.33,Leghorn,252,2.48,4,22.0
2026-06-17,KIP-0463,Lommel Hoeve,51.23,5.31,Leghorn,130,2.53,0,22.0
2026-06-17,KIP-0464,Lommel Hoeve,51.23,5.31,Rhode Island Red,176,2.35,2,22.0
2026-06-17,KIP-0465,Geel Pluimvee,51.16,4.99,Rhode Island Red,235,2.41,0,22.0
2026-06-17,KIP-0466,Hasselt Kip,50.93,5.33,Leghorn,192,2.51,3,22.0
2026-06-17,KIP-0467,Hasselt Kip,50.93,5.33,Sussex,138,2.58,0,22.0
2026-06-17,KIP-0468,Geel Pluimvee,51.16,4.99,Leghorn,176,2.52,1,22.0
2026-06-17,KIP-0469,Geel Pluimvee,51.16,4.99,Rhode Island Red,160,2.38,1,22.0
2026-06-17,KIP-0470,Hasselt Kip,50.93,5.33,Rhode Island Red,158,2.36,1,22.0
2026-06-17,KIP-0471,Lommel Hoeve,51.23,5.31,Sussex,131,2.6,0,22.0
2026-06-17,KIP-0472,Hasselt Kip,50.93,5.33,Rhode Island Red,238,2.64,0,22.0
2026-06-17,KIP-0473,Geel Pluimvee,51.16,4.99,Leghorn,286,2.21,1,22.0
2026-06-17,KIP-0474,Lommel Hoeve,51.23,5.31,Sussex,266,2.7,0,22.0
2026-06-17,KIP-0475,Lommel Hoeve,51.23,5.31,Leghorn,310,2.28,0,22.0
2026-06-17,KIP-0476,Geel Pluimvee,51.16,4.99,Leghorn,218,2.61,1,22.0
2026-06-17,KIP-0477,Geel Pluimvee,51.16,4.99,Sussex,242,2.81,0,22.0
2026-06-17,KIP-0478,Geel Pluimvee,51.16,4.99,Leghorn,149,2.43,1,22.0
2026-06-17,KIP-0479,Hasselt Kip,50.93,5.33,Rhode Island Red,136,2.8,0,22.0
2026-06-17,KIP-0480,Hasselt Kip,50.93,5.33,Leghorn,128,2.49,2,22.0
2026-06-17,KIP-0481,Lommel Hoeve,51.23,5.31,Sussex,299,2.73,2,22.0
2026-06-17,KIP-0482,Geel Pluimvee,51.16,4.99,Sussex,304,2.56,0,22.0
2026-06-17,KIP-0483,Lommel Hoeve,51.23,5.31,Sussex,308,2.32,0,22.0
2026-06-17,KIP-0484,Lommel Hoeve,51.23,5.31,Leghorn,238,2.33,2,22.0
2026-06-17,KIP-0485,Lommel Hoeve,51.23,5.31,Sussex,275,2.44,1,22.0
2026-06-17,KIP-0486,Lommel Hoeve,51.23,5.31,Sussex,264,2.38,0,22.0
2026-06-17,KIP-0487,Geel Pluimvee,51.16,4.99,Leghorn,233,2.42,0,22.0
2026-06-17,KIP-0488,Lommel Hoeve,51.23,5.31,Rhode Island Red,278,2.31,1,22.0
2026-06-17,KIP-0489,Geel Pluimvee,51.16,4.99,Leghorn,194,2.68,2,22.0
2026-06-17,KIP-0490,Geel Pluimvee,51.16,4.99,Sussex,280,2.42,0,22.0
2026-06-17,KIP-0491,Hasselt Kip,50.93,5.33,Sussex,157,2.28,2,22.0
2026-06-17,KIP-0492,Geel Pluimvee,51.16,4.99,Leghorn,319,2.5,3,22.0
2026-06-17,KIP-0493,Hasselt Kip,50.93,5.33,Rhode Island Red,245,2.47,0,22.0
2026-06-17,KIP-0494,Geel Pluimvee,51.16,4.99,Sussex,159,2.59,0,22.0
2026-06-17,KIP-0495,Geel Pluimvee,51.16,4.99,Sussex,155,2.25,1,22.0
2026-06-17,KIP-0496,Geel Pluimvee,51.16,4.99,Sussex,148,2.4,3,22.0
2026-06-17,KIP-0497,Hasselt Kip,50.93,5.33,Leghorn,142,2.65,0,22.0
2026-06-17,KIP-0498,Hasselt Kip,50.93,5.33,Sussex,225,2.67,2,22.0
2026-06-17,KIP-0499,Lommel Hoeve,51.23,5.31,Rhode Island Red,136,2.66,0,22.0
2026-06-18,KIP-0000,Geel Pluimvee,51.16,4.99,Rhode Island Red,285,2.24,0,21.5
2026-06-18,KIP-0001,Geel Pluimvee,51.16,4.99,Leghorn,154,2.46,1,21.5
2026-06-18,KIP-0002,Hasselt Kip,50.93,5.33,Rhode Island Red,190,2.58,0,21.5
2026-06-18,KIP-0003,Geel Pluimvee,51.16,4.99,Rhode Island Red,140,2.73,0,21.5
2026-06-18,KIP-0004,Lommel Hoeve,51.23,5.31,Leghorn,171,2.46,1,21.5
2026-06-18,KIP-0005,Lommel Hoeve,51.23,5.31,Leghorn,172,2.4,0,21.5
2026-06-18,KIP-0006,Lommel Hoeve,51.23,5.31,Rhode Island Red,166,2.72,0,21.5
2026-06-18,KIP-0007,Hasselt Kip,50.93,5.33,Sussex,312,2.38,1,21.5
2026-06-18,KIP-0008,Geel Pluimvee,51.16,4.99,Rhode Island Red,178,2.59,0,21.5
2026-06-18,KIP-0009,Lommel Hoeve,51.23,5.31,Rhode Island Red,237,2.45,1,21.5
2026-06-18,KIP-0010,Hasselt Kip,50.93,5.33,Rhode Island Red,162,2.54,0,21.5
2026-06-18,KIP-0011,Geel Pluimvee,51.16,4.99,Rhode Island Red,316,2.43,3,21.5
2026-06-18,KIP-0012,Hasselt Kip,50.93,5.33,Leghorn,283,2.76,2,21.5
2026-06-18,KIP-0013,Lommel Hoeve,51.23,5.31,Rhode Island Red,310,2.59,1,21.5
2026-06-18,KIP-0014,Lommel Hoeve,51.23,5.31,Sussex,127,2.56,0,21.5
2026-06-18,KIP-0015,Lommel Hoeve,51.23,5.31,Leghorn,212,2.66,2,21.5
2026-06-18,KIP-0016,Hasselt Kip,50.93,5.33,Sussex,202,2.42,3,21.5
2026-06-18,KIP-0017,Hasselt Kip,50.93,5.33,Sussex,275,2.24,1,21.5
2026-06-18,KIP-0018,Lommel Hoeve,51.23,5.31,Sussex,202,2.66,0,21.5
2026-06-18,KIP-0019,Hasselt Kip,50.93,5.33,Sussex,258,2.77,0,21.5
2026-06-18,KIP-0020,Lommel Hoeve,51.23,5.31,Leghorn,198,2.53,1,21.5
2026-06-18,KIP-0021,Lommel Hoeve,51.23,5.31,Leghorn,301,2.16,0,21.5
2026-06-18,KIP-0022,Geel Pluimvee,51.16,4.99,Sussex,309,2.43,3,21.5
2026-06-18,KIP-0023,Hasselt Kip,50.93,5.33,Sussex,225,2.55,0,21.5
2026-06-18,KIP-0024,Lommel Hoeve,51.23,5.31,Leghorn,218,2.48,2,21.5
2026-06-18,KIP-0025,Lommel Hoeve,51.23,5.31,Leghorn,174,2.51,1,21.5
2026-06-18,KIP-0026,Hasselt Kip,50.93,5.33,Leghorn,265,2.26,2,21.5
2026-06-18,KIP-0027,Geel Pluimvee,51.16,4.99,Rhode Island Red,147,2.39,2,21.5
2026-06-18,KIP-0028,Geel Pluimvee,51.16,4.99,Rhode Island Red,128,2.57,0,21.5
2026-06-18,KIP-0029,Lommel Hoeve,51.23,5.31,Rhode Island Red,231,2.36,1,21.5
2026-06-18,KIP-0030,Hasselt Kip,50.93,5.33,Sussex,194,2.78,1,21.5
2026-06-18,KIP-0031,Geel Pluimvee,51.16,4.99,Rhode Island Red,307,2.59,1,21.5
2026-06-18,KIP-0032,Hasselt Kip,50.93,5.33,Sussex,132,2.35,0,21.5
2026-06-18,KIP-0033,Hasselt Kip,50.93,5.33,Sussex,277,2.64,0,21.5
2026-06-18,KIP-0034,Lommel Hoeve,51.23,5.31,Rhode Island Red,267,2.4,1,21.5
2026-06-18,KIP-0035,Geel Pluimvee,51.16,4.99,Sussex,188,2.78,0,21.5
2026-06-18,KIP-0036,Lommel Hoeve,51.23,5.31,Rhode Island Red,249,2.64,1,21.5
2026-06-18,KIP-0037,Geel Pluimvee,51.16,4.99,Rhode Island Red,193,2.22,3,21.5
2026-06-18,KIP-0038,Geel Pluimvee,51.16,4.99,Leghorn,282,2.46,1,21.5
2026-06-18,KIP-0039,Geel Pluimvee,51.16,4.99,Rhode Island Red,238,2.69,1,21.5
2026-06-18,KIP-0040,Geel Pluimvee,51.16,4.99,Leghorn,259,2.53,1,21.5
2026-06-18,KIP-0041,Geel Pluimvee,51.16,4.99,Rhode Island Red,167,2.28,0,21.5
2026-06-18,KIP-0042,Hasselt Kip,50.93,5.33,Rhode Island Red,272,2.18,2,21.5
2026-06-18,KIP-0043,Lommel Hoeve,51.23,5.31,Leghorn,252,2.53,1,21.5
2026-06-18,KIP-0044,Hasselt Kip,50.93,5.33,Leghorn,248,2.66,3,21.5
2026-06-18,KIP-0045,Geel Pluimvee,51.16,4.99,Rhode Island Red,177,2.87,0,21.5
2026-06-18,KIP-0046,Lommel Hoeve,51.23,5.31,Sussex,275,2.5,0,21.5
2026-06-18,KIP-0047,Geel Pluimvee,51.16,4.99,Leghorn,193,2.66,1,21.5
2026-06-18,KIP-0048,Lommel Hoeve,51.23,5.31,Sussex,185,2.7,0,21.5
2026-06-18,KIP-0049,Hasselt Kip,50.93,5.33,Sussex,215,2.49,2,21.5
2026-06-18,KIP-0050,Lommel Hoeve,51.23,5.31,Sussex,131,2.42,0,21.5
2026-06-18,KIP-0051,Lommel Hoeve,51.23,5.31,Leghorn,311,2.17,0,21.5
2026-06-18,KIP-0052,Lommel Hoeve,51.23,5.31,Sussex,302,2.42,2,21.5
2026-06-18,KIP-0053,Lommel Hoeve,51.23,5.31,Leghorn,307,2.57,0,21.5
2026-06-18,KIP-0054,Lommel Hoeve,51.23,5.31,Sussex,300,2.31,1,21.5
2026-06-18,KIP-0055,Geel Pluimvee,51.16,4.99,Rhode Island Red,306,2.46,1,21.5
2026-06-18,KIP-0056,Lommel Hoeve,51.23,5.31,Rhode Island Red,263,2.86,0,21.5
2026-06-18,KIP-0057,Lommel Hoeve,51.23,5.31,Leghorn,236,2.49,0,21.5
2026-06-18,KIP-0058,Hasselt Kip,50.93,5.33,Rhode Island Red,213,2.58,1,21.5
2026-06-18,KIP-0059,Lommel Hoeve,51.23,5.31,Rhode Island Red,241,2.52,2,21.5
2026-06-18,KIP-0060,Hasselt Kip,50.93,5.33,Sussex,271,2.58,2,21.5
2026-06-18,KIP-0061,Geel Pluimvee,51.16,4.99,Leghorn,205,2.68,1,21.5
2026-06-18,KIP-0062,Lommel Hoeve,51.23,5.31,Sussex,247,2.79,0,21.5
2026-06-18,KIP-0063,Hasselt Kip,50.93,5.33,Sussex,208,2.35,2,21.5
2026-06-18,KIP-0064,Hasselt Kip,50.93,5.33,Sussex,311,2.54,2,21.5
2026-06-18,KIP-0065,Geel Pluimvee,51.16,4.99,Sussex,261,2.81,1,21.5
2026-06-18,KIP-0066,Lommel Hoeve,51.23,5.31,Sussex,237,2.53,1,21.5
2026-06-18,KIP-0067,Lommel Hoeve,51.23,5.31,Sussex,178,2.3,1,21.5
2026-06-18,KIP-0068,Hasselt Kip,50.93,5.33,Sussex,222,2.58,3,21.5
2026-06-18,KIP-0069,Lommel Hoeve,51.23,5.31,Leghorn,146,2.47,0,21.5
2026-06-18,KIP-0070,Hasselt Kip,50.93,5.33,Rhode Island Red,127,2.77,0,21.5
2026-06-18,KIP-0071,Lommel Hoeve,51.23,5.31,Sussex,260,2.66,0,21.5
2026-06-18,KIP-0072,Hasselt Kip,50.93,5.33,Sussex,218,2.16,0,21.5
2026-06-18,KIP-0073,Lommel Hoeve,51.23,5.31,Sussex,211,2.37,1,21.5
2026-06-18,KIP-0074,Geel Pluimvee,51.16,4.99,Sussex,238,2.22,1,21.5
2026-06-18,KIP-0075,Lommel Hoeve,51.23,5.31,Sussex,247,2.73,1,21.5
2026-06-18,KIP-0076,Lommel Hoeve,51.23,5.31,Sussex,299,2.27,0,21.5
2026-06-18,KIP-0077,Geel Pluimvee,51.16,4.99,Rhode Island Red,149,2.14,1,21.5
2026-06-18,KIP-0078,Lommel Hoeve,51.23,5.31,Rhode Island Red,234,2.66,3,21.5
2026-06-18,KIP-0079,Geel Pluimvee,51.16,4.99,Sussex,256,2.46,0,21.5
2026-06-18,KIP-0080,Lommel Hoeve,51.23,5.31,Rhode Island Red,138,2.43,1,21.5
2026-06-18,KIP-0081,Hasselt Kip,50.93,5.33,Leghorn,204,2.5,0,21.5
2026-06-18,KIP-0082,Hasselt Kip,50.93,5.33,Sussex,211,2.73,2,21.5
2026-06-18,KIP-0083,Lommel Hoeve,51.23,5.31,Leghorn,214,2.47,1,21.5
2026-06-18,KIP-0084,Lommel Hoeve,51.23,5.31,Leghorn,151,2.71,0,21.5
2026-06-18,KIP-0085,Lommel Hoeve,51.23,5.31,Sussex,301,2.36,0,21.5
2026-06-18,KIP-0086,Hasselt Kip,50.93,5.33,Rhode Island Red,248,2.76,3,21.5
2026-06-18,KIP-0087,Lommel Hoeve,51.23,5.31,Leghorn,300,2.11,1,21.5
2026-06-18,KIP-0088,Hasselt Kip,50.93,5.33,Sussex,142,2.37,1,21.5
2026-06-18,KIP-0089,Geel Pluimvee,51.16,4.99,Leghorn,145,2.46,1,21.5
2026-06-18,KIP-0090,Hasselt Kip,50.93,5.33,Leghorn,293,2.39,0,21.5
2026-06-18,KIP-0091,Hasselt Kip,50.93,5.33,Leghorn,224,2.35,0,21.5
2026-06-18,KIP-0092,Geel Pluimvee,51.16,4.99,Leghorn,324,2.78,0,21.5
2026-06-18,KIP-0093,Hasselt Kip,50.93,5.33,Rhode Island Red,324,2.58,0,21.5
2026-06-18,KIP-0094,Lommel Hoeve,51.23,5.31,Leghorn,222,2.24,0,21.5
2026-06-18,KIP-0095,Lommel Hoeve,51.23,5.31,Leghorn,127,2.49,0,21.5
2026-06-18,KIP-0096,Hasselt Kip,50.93,5.33,Leghorn,292,2.32,0,21.5
2026-06-18,KIP-0097,Lommel Hoeve,51.23,5.31,Rhode Island Red,181,2.22,0,21.5
2026-06-18,KIP-0098,Hasselt Kip,50.93,5.33,Leghorn,207,2.51,0,21.5
2026-06-18,KIP-0099,Lommel Hoeve,51.23,5.31,Leghorn,309,2.43,0,21.5
2026-06-18,KIP-0100,Lommel Hoeve,51.23,5.31,Rhode Island Red,258,2.68,1,21.5
2026-06-18,KIP-0101,Hasselt Kip,50.93,5.33,Rhode Island Red,140,2.17,1,21.5
2026-06-18,KIP-0102,Lommel Hoeve,51.23,5.31,Rhode Island Red,309,2.36,1,21.5
2026-06-18,KIP-0103,Hasselt Kip,50.93,5.33,Leghorn,143,2.54,0,21.5
2026-06-18,KIP-0104,Lommel Hoeve,51.23,5.31,Rhode Island Red,321,2.75,0,21.5
2026-06-18,KIP-0105,Lommel Hoeve,51.23,5.31,Rhode Island Red,291,2.62,1,21.5
2026-06-18,KIP-0106,Geel Pluimvee,51.16,4.99,Leghorn,212,2.46,1,21.5
2026-06-18,KIP-0107,Geel Pluimvee,51.16,4.99,Rhode Island Red,175,2.26,0,21.5
2026-06-18,KIP-0108,Hasselt Kip,50.93,5.33,Leghorn,214,2.84,1,21.5
2026-06-18,KIP-0109,Geel Pluimvee,51.16,4.99,Sussex,301,2.68,1,21.5
2026-06-18,KIP-0110,Hasselt Kip,50.93,5.33,Rhode Island Red,153,2.5,0,21.5
2026-06-18,KIP-0111,Geel Pluimvee,51.16,4.99,Sussex,148,2.51,1,21.5
2026-06-18,KIP-0112,Lommel Hoeve,51.23,5.31,Leghorn,225,2.69,1,21.5
2026-06-18,KIP-0113,Hasselt Kip,50.93,5.33,Rhode Island Red,324,2.46,0,21.5
2026-06-18,KIP-0114,Hasselt Kip,50.93,5.33,Leghorn,140,2.53,1,21.5
2026-06-18,KIP-0115,Lommel Hoeve,51.23,5.31,Sussex,173,2.59,1,21.5
2026-06-18,KIP-0116,Hasselt Kip,50.93,5.33,Leghorn,137,2.93,0,21.5
2026-06-18,KIP-0117,Hasselt Kip,50.93,5.33,Rhode Island Red,236,2.48,0,21.5
2026-06-18,KIP-0118,Geel Pluimvee,51.16,4.99,Rhode Island Red,135,2.45,0,21.5
2026-06-18,KIP-0119,Hasselt Kip,50.93,5.33,Sussex,130,2.54,0,21.5
2026-06-18,KIP-0120,Lommel Hoeve,51.23,5.31,Leghorn,157,2.2,0,21.5
2026-06-18,KIP-0121,Geel Pluimvee,51.16,4.99,Rhode Island Red,179,2.99,1,21.5
2026-06-18,KIP-0122,Geel Pluimvee,51.16,4.99,Sussex,149,2.54,0,21.5
2026-06-18,KIP-0123,Lommel Hoeve,51.23,5.31,Rhode Island Red,296,2.47,0,21.5
2026-06-18,KIP-0124,Lommel Hoeve,51.23,5.31,Rhode Island Red,300,2.63,0,21.5
2026-06-18,KIP-0125,Geel Pluimvee,51.16,4.99,Leghorn,246,2.4,0,21.5
2026-06-18,KIP-0126,Hasselt Kip,50.93,5.33,Rhode Island Red,244,2.59,0,21.5
2026-06-18,KIP-0127,Geel Pluimvee,51.16,4.99,Leghorn,299,2.6,1,21.5
2026-06-18,KIP-0128,Lommel Hoeve,51.23,5.31,Rhode Island Red,132,2.36,0,21.5
2026-06-18,KIP-0129,Geel Pluimvee,51.16,4.99,Sussex,129,2.83,0,21.5
2026-06-18,KIP-0130,Lommel Hoeve,51.23,5.31,Rhode Island Red,216,2.49,1,21.5
2026-06-18,KIP-0131,Geel Pluimvee,51.16,4.99,Leghorn,273,2.24,0,21.5
2026-06-18,KIP-0132,Hasselt Kip,50.93,5.33,Leghorn,178,2.33,1,21.5
2026-06-18,KIP-0133,Geel Pluimvee,51.16,4.99,Sussex,160,2.76,0,21.5
2026-06-18,KIP-0134,Geel Pluimvee,51.16,4.99,Rhode Island Red,309,2.61,2,21.5
2026-06-18,KIP-0135,Lommel Hoeve,51.23,5.31,Rhode Island Red,204,2.46,1,21.5
2026-06-18,KIP-0136,Lommel Hoeve,51.23,5.31,Sussex,280,2.54,0,21.5
2026-06-18,KIP-0137,Lommel Hoeve,51.23,5.31,Rhode Island Red,219,2.63,1,21.5
2026-06-18,KIP-0138,Geel Pluimvee,51.16,4.99,Rhode Island Red,205,2.28,0,21.5
2026-06-18,KIP-0139,Hasselt Kip,50.93,5.33,Leghorn,247,2.71,0,21.5
2026-06-18,KIP-0140,Lommel Hoeve,51.23,5.31,Rhode Island Red,284,2.68,1,21.5
2026-06-18,KIP-0141,Lommel Hoeve,51.23,5.31,Rhode Island Red,258,2.2,1,21.5
2026-06-18,KIP-0142,Geel Pluimvee,51.16,4.99,Sussex,291,2.51,2,21.5
2026-06-18,KIP-0143,Lommel Hoeve,51.23,5.31,Sussex,226,2.7,0,21.5
2026-06-18,KIP-0144,Hasselt Kip,50.93,5.33,Leghorn,301,2.84,1,21.5
2026-06-18,KIP-0145,Hasselt Kip,50.93,5.33,Rhode Island Red,235,2.27,3,21.5
2026-06-18,KIP-0146,Lommel Hoeve,51.23,5.31,Rhode Island Red,263,2.48,1,21.5
2026-06-18,KIP-0147,Lommel Hoeve,51.23,5.31,Rhode Island Red,167,2.83,1,21.5
2026-06-18,KIP-0148,Geel Pluimvee,51.16,4.99,Leghorn,253,2.39,0,21.5
2026-06-18,KIP-0149,Hasselt Kip,50.93,5.33,Leghorn,245,2.42,0,21.5
2026-06-18,KIP-0150,Hasselt Kip,50.93,5.33,Sussex,125,2.61,1,21.5
2026-06-18,KIP-0151,Lommel Hoeve,51.23,5.31,Leghorn,213,2.21,0,21.5
2026-06-18,KIP-0152,Geel Pluimvee,51.16,4.99,Rhode Island Red,288,2.38,0,21.5
2026-06-18,KIP-0153,Hasselt Kip,50.93,5.33,Rhode Island Red,279,2.61,2,21.5
2026-06-18,KIP-0154,Hasselt Kip,50.93,5.33,Leghorn,219,2.29,3,21.5
2026-06-18,KIP-0155,Geel Pluimvee,51.16,4.99,Rhode Island Red,136,2.3,0,21.5
2026-06-18,KIP-0156,Geel Pluimvee,51.16,4.99,Rhode Island Red,185,2.15,0,21.5
2026-06-18,KIP-0157,Hasselt Kip,50.93,5.33,Leghorn,236,2.59,1,21.5
2026-06-18,KIP-0158,Hasselt Kip,50.93,5.33,Leghorn,241,2.55,1,21.5
2026-06-18,KIP-0159,Geel Pluimvee,51.16,4.99,Rhode Island Red,287,2.42,0,21.5
2026-06-18,KIP-0160,Hasselt Kip,50.93,5.33,Rhode Island Red,130,2.68,0,21.5
2026-06-18,KIP-0161,Lommel Hoeve,51.23,5.31,Rhode Island Red,268,2.41,0,21.5
2026-06-18,KIP-0162,Lommel Hoeve,51.23,5.31,Sussex,314,2.47,1,21.5
2026-06-18,KIP-0163,Geel Pluimvee,51.16,4.99,Sussex,309,2.0,1,21.5
2026-06-18,KIP-0164,Geel Pluimvee,51.16,4.99,Sussex,293,2.57,2,21.5
2026-06-18,KIP-0165,Geel Pluimvee,51.16,4.99,Leghorn,226,2.51,0,21.5
2026-06-18,KIP-0166,Lommel Hoeve,51.23,5.31,Sussex,216,2.48,1,21.5
2026-06-18,KIP-0167,Hasselt Kip,50.93,5.33,Leghorn,140,2.27,1,21.5
2026-06-18,KIP-0168,Lommel Hoeve,51.23,5.31,Leghorn,182,2.32,0,21.5
2026-06-18,KIP-0169,Hasselt Kip,50.93,5.33,Sussex,323,2.47,1,21.5
2026-06-18,KIP-0170,Lommel Hoeve,51.23,5.31,Sussex,213,2.55,4,21.5
2026-06-18,KIP-0171,Hasselt Kip,50.93,5.33,Sussex,168,2.48,0,21.5
2026-06-18,KIP-0172,Lommel Hoeve,51.23,5.31,Rhode Island Red,233,2.18,1,21.5
2026-06-18,KIP-0173,Geel Pluimvee,51.16,4.99,Sussex,233,2.64,0,21.5
2026-06-18,KIP-0174,Lommel Hoeve,51.23,5.31,Rhode Island Red,162,2.2,0,21.5
2026-06-18,KIP-0175,Hasselt Kip,50.93,5.33,Leghorn,233,2.55,1,21.5
2026-06-18,KIP-0176,Lommel Hoeve,51.23,5.31,Rhode Island Red,202,2.19,1,21.5
2026-06-18,KIP-0177,Lommel Hoeve,51.23,5.31,Sussex,232,2.48,2,21.5
2026-06-18,KIP-0178,Lommel Hoeve,51.23,5.31,Leghorn,164,2.42,0,21.5
2026-06-18,KIP-0179,Geel Pluimvee,51.16,4.99,Leghorn,144,2.41,0,21.5
2026-06-18,KIP-0180,Lommel Hoeve,51.23,5.31,Leghorn,137,2.17,0,21.5
2026-06-18,KIP-0181,Geel Pluimvee,51.16,4.99,Rhode Island Red,206,2.62,3,21.5
2026-06-18,KIP-0182,Geel Pluimvee,51.16,4.99,Sussex,149,2.56,0,21.5
2026-06-18,KIP-0183,Lommel Hoeve,51.23,5.31,Leghorn,230,2.56,2,21.5
2026-06-18,KIP-0184,Lommel Hoeve,51.23,5.31,Leghorn,288,2.92,1,21.5
2026-06-18,KIP-0185,Lommel Hoeve,51.23,5.31,Leghorn,246,2.7,1,21.5
2026-06-18,KIP-0186,Hasselt Kip,50.93,5.33,Rhode Island Red,136,2.58,1,21.5
2026-06-18,KIP-0187,Lommel Hoeve,51.23,5.31,Rhode Island Red,251,2.42,1,21.5
2026-06-18,KIP-0188,Geel Pluimvee,51.16,4.99,Sussex,228,2.42,1,21.5
2026-06-18,KIP-0189,Lommel Hoeve,51.23,5.31,Rhode Island Red,271,2.61,1,21.5
2026-06-18,KIP-0190,Hasselt Kip,50.93,5.33,Leghorn,134,2.85,2,21.5
2026-06-18,KIP-0191,Lommel Hoeve,51.23,5.31,Sussex,220,2.84,0,21.5
2026-06-18,KIP-0192,Hasselt Kip,50.93,5.33,Leghorn,136,2.58,0,21.5
2026-06-18,KIP-0193,Hasselt Kip,50.93,5.33,Leghorn,236,2.4,0,21.5
2026-06-18,KIP-0194,Lommel Hoeve,51.23,5.31,Rhode Island Red,255,2.29,0,21.5
2026-06-18,KIP-0195,Geel Pluimvee,51.16,4.99,Sussex,230,2.18,4,21.5
2026-06-18,KIP-0196,Hasselt Kip,50.93,5.33,Rhode Island Red,186,2.77,1,21.5
2026-06-18,KIP-0197,Lommel Hoeve,51.23,5.31,Rhode Island Red,278,2.62,2,21.5
2026-06-18,KIP-0198,Lommel Hoeve,51.23,5.31,Sussex,245,2.54,0,21.5
2026-06-18,KIP-0199,Geel Pluimvee,51.16,4.99,Leghorn,232,2.68,0,21.5
2026-06-18,KIP-0200,Hasselt Kip,50.93,5.33,Leghorn,271,2.7,0,21.5
2026-06-18,KIP-0201,Hasselt Kip,50.93,5.33,Sussex,318,2.57,0,21.5
2026-06-18,KIP-0202,Lommel Hoeve,51.23,5.31,Leghorn,230,2.64,1,21.5
2026-06-18,KIP-0203,Lommel Hoeve,51.23,5.31,Sussex,265,2.32,0,21.5
